,ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max
172,GALA-USD,AVAX-USD,0.834927625019402,0.07837732770924742,0.13437609922487415,0.003221666888515678,0.009152429527859416,0.006187048208187547,0.003221666888515678,0.009152429527859416
173,CAKE-USD,ALGO-USD,0.8346777689430581,0.24406290499693856,0.5913112383304037,0.03798629507612664,0.11779098763777124,0.07788864135694894,0.03798629507612664,0.11779098763777124
174,EOS-USD,FIL-USD,0.8339574691562467,0.41686967021358007,0.12961118856112314,0.0011831539994931178,6.574270691768648e-05,0.0006244483532054021,6.574270691768648e-05,0.0011831539994931178
175,POL-USD,APT-USD,0.8338775540404112,0.49830090340961564,1.8665378638223977e-05,,,,,
176,BTT-USD,ALGO-USD,0.8336019401820315,0.17488704924471832,0.5047636489909278,0.0001608702690310547,0.0016579686835512752,0.0009094194762911649,0.0001608702690310547,0.0016579686835512752
177,NEO-USD,DOT-USD,0.8320408472974532,0.10853230124962787,0.33815806469182674,0.00029067003339677404,0.0013861373847675327,0.0008384037090821534,0.00029067003339677404,0.0013861373847675327
178,FIL-USD,LTC-USD,0.8317934373127243,0.12961118856112314,0.2103245670274247,0.0029108792221659526,0.0007738478029574961,0.0018423635125617245,0.0007738478029574961,0.0029108792221659526
179,BTT-USD,XTZ-USD,0.8317918536650022,0.17488704924471832,0.31849921913613366,0.0023326812442385067,0.006261250854322768,0.004296966049280638,0.0023326812442385067,0.006261250854322768
180,NEO-USD,AAVE-USD,0.8311836843828109,0.11652366471063202,0.20165320520486646,0.023229327897735626,0.0667620741971652,0.04499570104745042,0.023229327897735626,0.0667620741971652
181,SAND-USD,APT-USD,0.8310891634365088,7.460324872064363e-05,1.8665378638223977e-05,,,,,
182,THETA-USD,ADA-USD,0.8306171298940777,0.1492778838825759,0.24845350157836088,0.002041171767742511,0.0037993199362875213,0.002920245852015016,0.002041171767742511,0.0037993199362875213
183,MKR-USD,BCH-USD,0.8302247973355681,0.1582630399334884,0.11326969973687262,0.34830586272202113,0.29431717458164564,0.3213115186518334,0.29431717458164564,0.34830586272202113
184,THETA-USD,HBAR-USD,0.8298838110714947,0.1492778838825759,0.3947652426586486,0.4554241301263915,0.6539224302154174,0.5546732801709044,0.4554241301263915,0.6539224302154174
185,BCH-USD,LTC-USD,0.8295832450222441,0.11326969973687262,0.2103245670274247,0.2526157802197913,0.42397976534792675,0.33829777278385903,0.2526157802197913,0.42397976534792675
186,XAUt-USD,KAS-USD,0.8291456509446812,0.9883515284421316,0.6709424923707794,0.7787754694944777,0.3732030834158772,0.5759892764551775,0.3732030834158772,0.7787754694944777
187,HBAR-USD,XLM-USD,0.8290743337751026,0.3947652426586486,0.3203877542421859,0.007803840734119453,0.008326812780331035,0.008065326757225244,0.007803840734119453,0.008326812780331035
188,MOVE-USD,LTC-USD,0.8287405654130944,0.04170120270630093,0.09660883636955808,,,,,
189,STX-USD,VET-USD,0.8286206851992421,0.5097074929040193,0.043741794496021606,,,,,
190,FIL-USD,ICP-USD,0.8286039618380243,0.01889933036213553,0.01729771155688287,,,,,
191,FLOW-USD,XTZ-USD,0.8285779213000655,0.27525229090413883,0.4476205640839347,0.02874397615601415,0.0719655869390543,0.05035478154753423,0.02874397615601415,0.0719655869390543
192,HNT-USD,ATOM-USD,0.8278625007433182,0.36903393366611026,0.16664510023941997,0.008908663802184259,0.002590069230759263,0.005749366516471761,0.002590069230759263,0.008908663802184259
193,BTT-USD,POL-USD,0.8276088135004424,0.00019302188610013007,0.4957827565824214,,,,,
194,NEO-USD,PI-USD,0.8271908033907724,0.06934641433337502,0.006132512879540812,,,,,
195,HNT-USD,KCS-USD,0.8269883219738329,0.36903393366611026,0.19640028376043966,0.518731586833602,0.3545860207555114,0.4366588037945567,0.3545860207555114,0.518731586833602
196,ALGO-USD,LTC-USD,0.8269210228331279,0.5047636489909278,0.2103245670274247,0.09498933845997354,0.034243877852410905,0.06461660815619222,0.034243877852410905,0.09498933845997354
197,MOVE-USD,XLM-USD,0.8268630276338449,0.04170120270630093,0.7663687557556713,,,,,
198,AAVE-USD,XMR-USD,0.8263508815194686,0.20165320520486646,0.05743790387439474,0.022306690699682365,0.00011114272578109356,0.011208916712731729,0.00011114272578109356,0.022306690699682365
199,AAVE-USD,BCH-USD,0.8263366505627979,0.20165320520486646,0.21592110616202181,0.05151614694815685,0.0335423940022913,0.042529270475224076,0.0335423940022913,0.05151614694815685
200,CRO-USD,APT-USD,0.8261325464158212,0.00045112368481878815,1.8665378638223977e-05,,,,,
201,EOS-USD,DOT-USD,0.8261094777178893,0.5532437751539862,0.33815806469182674,0.07988541650152547,0.02337794146795303,0.05163167898473925,0.02337794146795303,0.07988541650152547
202,DOT-USD,LINK-USD,0.8256544505668064,0.33815806469182674,0.25345065519230364,0.6345650363163999,0.5693406207100321,0.6019528285132161,0.5693406207100321,0.6345650363163999
203,THETA-USD,AAVE-USD,0.8256121338666811,0.1707940512640846,0.20165320520486646,0.00042177910601658885,0.00047762003682348463,0.00044969957142003674,0.00042177910601658885,0.00047762003682348463
204,GT-USD,BTC-USD,0.8253327833593878,0.999079048442825,0.9654871239148519,0.9611351867261446,0.5691238332957811,0.7651295100109629,0.5691238332957811,0.9611351867261446
205,ATOM-USD,DOT-USD,0.8253268500136295,0.19519472843438218,0.33815806469182674,0.12154215295651694,0.2647278833144133,0.19313501813546513,0.12154215295651694,0.2647278833144133
206,CRO-USD,NEAR-USD,0.8253127786397197,0.16007781645305846,0.06029034976459499,2.767173686688519e-05,5.220832241222518e-06,1.6446284554053854e-05,5.220832241222518e-06,2.767173686688519e-05
207,FLOW-USD,AAVE-USD,0.8250537769275804,0.27525229090413883,0.13780336638833596,0.026576405035035756,0.010336478981530423,0.01845644200828309,0.010336478981530423,0.026576405035035756
208,NEXO-USD,LINK-USD,0.824630872582448,0.13705301752434623,0.18695943356765016,0.1512336348484215,0.2595696830426295,0.2054016589455255,0.1512336348484215,0.2595696830426295
209,KCS-USD,NEAR-USD,0.8240768346120854,0.12302849636159896,0.06029034976459499,7.961703080898117e-05,1.3359433700836839e-05,4.648823225490901e-05,1.3359433700836839e-05,7.961703080898117e-05
210,ETC-USD,ICP-USD,0.8232592265922953,0.013258772563104593,0.01729771155688287,,,,,
211,EOS-USD,POL-USD,0.8231675240944363,0.00040088818602946854,0.4957827565824214,,,,,
212,LTC-USD,TON-USD,0.8231439517935321,0.21857664836207125,0.20338224358772516,0.0003779666981858986,0.0004047700460467674,0.000391368372116333,0.0003779666981858986,0.0004047700460467674
213,BTT-USD,LTC-USD,0.8229478631130397,0.17488704924471832,0.2103245670274247,0.004062005496410399,0.00839592056520094,0.006228963030805669,0.004062005496410399,0.00839592056520094
214,MOVE-USD,APT-USD,0.8226946313747311,0.04170120270630093,0.003524981044065152,,,,,
215,HNT-USD,SAND-USD,0.8226329521615561,0.3818545639464499,0.16844201726953445,0.11457272284916797,0.05309402489299558,0.08383337387108178,0.05309402489299558,0.11457272284916797
216,EOS-USD,APT-USD,0.8209483957801138,0.009472115622349384,1.8665378638223977e-05,,,,,
217,HNT-USD,APT-USD,0.8206449820832439,0.0025410222573333903,1.8665378638223977e-05,,,,,
218,VET-USD,XLM-USD,0.8204171200505259,0.043741794496021606,0.3203877542421859,,,,,
219,KCS-USD,ETH-USD,0.8201896826549007,0.2709839113604968,0.2945516390598798,0.20961604487276414,0.16595260908125176,0.18778432697700795,0.16595260908125176,0.20961604487276414
220,KAS-USD,POL-USD,0.8201710362608101,0.6709424923707794,0.5943717911406161,0.13887156152292118,0.19604533907180322,0.1674584502973622,0.13887156152292118,0.19604533907180322
221,HBAR-USD,LINK-USD,0.8200158364649234,0.3947652426586486,0.18695943356765016,0.11135622488891966,0.05600669240146965,0.08368145864519466,0.05600669240146965,0.11135622488891966
222,THETA-USD,XLM-USD,0.8195310755348986,0.1492778838825759,0.3203877542421859,0.04409351239819284,0.09301374161222242,0.06855362700520763,0.04409351239819284,0.09301374161222242
223,LEO-USD,TRX-USD,0.8189631968363191,0.9807945067918086,0.9592492139687313,0.3484309681855672,0.3398183868748764,0.3441246775302218,0.3398183868748764,0.3484309681855672
224,MKR-USD,LINK-USD,0.8189578978158547,0.1582630399334884,0.18695943356765016,0.3053508843261882,0.3261335929778462,0.3157422386520172,0.3053508843261882,0.3261335929778462
225,MOVE-USD,LINK-USD,0.8184661847873048,0.04170120270630093,0.6198383968048645,,,,,
226,CAKE-USD,APT-USD,0.8183745473843104,0.0003341615534521423,1.8665378638223977e-05,,,,,
227,BSV-USD,MOVE-USD,0.8183196145052334,0.03756119870703066,0.04170120270630093,,,,,
228,BSV-USD,FORM-USD,0.8181776085763452,0.2283457807650966,0.020504263514043896,,,,,
229,XMR-USD,ADA-USD,0.8181330677693305,0.09629483712039766,0.24845350157836088,0.004516169148222133,0.03983673155665026,0.0221764503524362,0.004516169148222133,0.03983673155665026
230,NEO-USD,XLM-USD,0.8178321891088541,0.06934641433337502,0.3203877542421859,0.14302305696156475,0.33438305700293147,0.2387030569822481,0.14302305696156475,0.33438305700293147
231,POL-USD,XMR-USD,0.8176964994684265,0.4957827565824214,0.000628325300469707,,,,,
232,BTT-USD,EOS-USD,0.8169506277629025,0.17488704924471832,0.41686967021358007,0.0021730250264710453,0.017397544566348472,0.00978528479640976,0.0021730250264710453,0.017397544566348472
233,PAXG-USD,KAS-USD,0.816681667880402,0.986050969656621,0.6709424923707794,0.7702169912644679,0.42706847897279054,0.5986427351186292,0.42706847897279054,0.7702169912644679
234,NEXO-USD,MKR-USD,0.8160869500804709,0.13705301752434623,0.1582630399334884,0.04558673911807866,0.08844120901605546,0.06701397406706705,0.04558673911807866,0.08844120901605546
235,CAKE-USD,STX-USD,0.8157820402374591,0.24406290499693856,0.5622304610962015,0.15941087099120316,0.3983704043640427,0.2788906376776229,0.15941087099120316,0.3983704043640427
236,JUP-USD,PI-USD,0.8153079592450069,0.010601604512072139,0.006884200079099003,,,,,
237,ICP-USD,APT-USD,0.8143304842022034,0.008955265353432246,1.8665378638223977e-05,,,,,
238,FORM-USD,TON-USD,0.8141778730283332,0.020504263514043896,0.634799392284874,,,,,
239,NEXO-USD,CAKE-USD,0.8138648975320936,0.08083181216639423,0.24406290499693856,0.24581555098935304,0.29938017424599817,0.2725978626176756,0.24581555098935304,0.29938017424599817
240,FORM-USD,ETC-USD,0.8133697273848477,0.020504263514043896,0.13132288767700312,,,,,
241,DOGE-USD,XRP-USD,0.8127956411710617,0.07521340203989176,0.9626531414549545,0.11137550818502673,0.863359994684668,0.48736775143484734,0.11137550818502673,0.863359994684668
242,FORM-USD,ADA-USD,0.8127839278761195,0.020504263514043896,0.31304154456562294,,,,,
243,FET-USD,BTC-USD,0.8125671660089221,0.1488123435611164,0.9654871239148519,0.1868101700087363,0.8281421272174831,0.5074761486131097,0.1868101700087363,0.8281421272174831
244,VET-USD,BCH-USD,0.8123422329817386,0.043741794496021606,0.11326969973687262,,,,,
245,ALGO-USD,TON-USD,0.8121396098345929,0.5923535170505911,0.20338224358772516,0.01841736864826186,0.003052536434476626,0.010734952541369244,0.003052536434476626,0.01841736864826186
246,FLOW-USD,VET-USD,0.8119703380314433,0.27525229090413883,0.08483235123379052,0.006573998491515232,0.001260407442837067,0.00391720296717615,0.001260407442837067,0.006573998491515232
247,ETC-USD,DOGE-USD,0.8118286713794998,0.058213974803486876,0.07521340203989176,0.4889180782460741,0.7286947111299988,0.6088063946880364,0.4889180782460741,0.7286947111299988
248,AXS-USD,TRUMP-USD,0.8104512705797828,0.3598935942172554,0.020298771061735724,,,,,
249,XMR-USD,LINK-USD,0.8101555900123586,0.09629483712039766,0.18695943356765016,0.15548947348378428,0.2666407688584469,0.2110651211711156,0.15548947348378428,0.2666407688584469
250,XDC-USD,HBAR-USD,0.8095484782575217,0.3945205647904032,0.3947652426586486,0.020391763332052917,0.021337985912510602,0.02086487462228176,0.020391763332052917,0.021337985912510602
251,MKR-USD,VET-USD,0.8084575724560068,0.1582630399334884,0.043741794496021606,,,,,
252,VET-USD,ETC-USD,0.8080563807460864,0.043741794496021606,0.058213974803486876,,,,,
253,THETA-USD,ALGO-USD,0.807982861333465,0.1492778838825759,0.5047636489909278,0.003455493990576682,0.02005660160511718,0.01175604779784693,0.003455493990576682,0.02005660160511718
254,LTC-USD,HBAR-USD,0.807709211419311,0.2103245670274247,0.3947652426586486,0.024289893312848667,0.03229031731038361,0.02829010531161614,0.024289893312848667,0.03229031731038361
255,FLOW-USD,XMR-USD,0.8073805424452082,0.27525229090413883,0.07574878520805309,0.00775839957306934,0.0003977440964580113,0.004078071834763676,0.0003977440964580113,0.00775839957306934
256,VET-USD,AAVE-USD,0.8073374383406429,0.05985557589616395,0.20165320520486646,0.016597846587173243,0.06853835607476419,0.042568101330968715,0.016597846587173243,0.06853835607476419
257,STX-USD,HBAR-USD,0.8073224045284653,0.5097074929040193,0.3947652426586486,0.5057495181478974,0.4139835333118257,0.45986652572986153,0.4139835333118257,0.5057495181478974
258,NEO-USD,XMR-USD,0.8071556772054369,0.06934641433337502,0.09629483712039766,0.3706111827343439,0.3792745234941643,0.3749428531142541,0.3706111827343439,0.3792745234941643
259,STX-USD,TON-USD,0.806750560159393,0.5615059219309855,0.20338224358772516,0.23370188585418689,0.08301508231661597,0.15835848408540143,0.08301508231661597,0.23370188585418689
260,NEXO-USD,ADA-USD,0.8060225708469156,0.13705301752434623,0.24845350157836088,0.01559024286974866,0.04242287183997408,0.029006557354861368,0.01559024286974866,0.04242287183997408
261,AAVE-USD,ADA-USD,0.8059812557914603,0.20165320520486646,0.2254888671832641,0.33749857277157896,0.3287509245382625,0.3331247486549207,0.3287509245382625,0.33749857277157896
262,NEXO-USD,STX-USD,0.8057722757010087,0.13705301752434623,0.5097074929040193,0.2521252081200226,0.6781085865806534,0.465116897350338,0.2521252081200226,0.6781085865806534
263,AXS-USD,ATOM-USD,0.8049335355592735,0.3598935942172554,0.27895005560645025,0.016870724035367927,0.010059885155769449,0.013465304595568689,0.010059885155769449,0.016870724035367927
264,FIL-USD,DOT-USD,0.8048649896226868,0.18163286675522533,0.33815806469182674,0.002701675264565291,0.006605441765661676,0.0046535585151134835,0.002701675264565291,0.006605441765661676
265,VET-USD,APT-USD,0.8047375670782139,0.010942502012776302,1.8665378638223977e-05,,,,,
266,CRV-USD,APT-USD,0.8044431041991827,0.06495937122070496,1.8665378638223977e-05,,,,,
267,LTC-USD,ADA-USD,0.8033936614855618,0.2103245670274247,0.24845350157836088,0.07767993498920077,0.13503737226573753,0.10635865362746916,0.07767993498920077,0.13503737226573753
268,STX-USD,APT-USD,0.8033035319911899,0.0012673167826126042,1.8665378638223977e-05,,,,,
269,MOVE-USD,BCH-USD,0.8032090108685399,0.04170120270630093,0.49575817503153163,,,,,
270,BTT-USD,FORM-USD,0.8031410555418526,0.5554265415050784,0.020504263514043896,,,,,
271,BCH-USD,XLM-USD,0.8030815075121569,0.11326969973687262,0.3203877542421859,0.09935174736939673,0.18392843146803617,0.14164008941871645,0.09935174736939673,0.18392843146803617
272,XMR-USD,XLM-USD,0.802525341502458,0.09629483712039766,0.3203877542421859,0.027410225148998525,0.1412764354834189,0.0843433303162087,0.027410225148998525,0.1412764354834189
273,HNT-USD,ALGO-USD,0.8023542599563839,0.36903393366611026,0.5388991449910783,0.08937654843013454,0.21769232045414022,0.15353443444213738,0.08937654843013454,0.21769232045414022
274,POL-USD,ADA-USD,0.8022116671508935,0.4957827565824214,0.016892454711516836,,,,,
275,BSV-USD,TON-USD,0.8014642403231632,0.5002150750495953,0.20338224358772516,0.07638922567185918,0.012555806588686646,0.044472516130272914,0.012555806588686646,0.07638922567185918
276,SAND-USD,KCS-USD,0.8005495433794508,0.16844201726953445,0.17174643926174743,0.06593282381242108,0.05550900265745987,0.06072091323494047,0.05550900265745987,0.06593282381242108
277,LINK-USD,ADA-USD,0.8002700243932257,0.18695943356765016,0.24845350157836088,0.19160823392026916,0.25434041161332066,0.2229743227667949,0.19160823392026916,0.25434041161332066
278,AAVE-USD,HBAR-USD,0.8001983434054664,0.20165320520486646,0.3916525887520612,0.04589984463405093,0.061507245115543764,0.05370354487479735,0.04589984463405093,0.061507245115543764
279,INJ-USD,RENDER-USD,0.7999879322249035,0.3673768912655453,0.3396306017232387,0.1081977373709771,0.1709801823023771,0.1395889598366771,0.1081977373709771,0.1709801823023771
280,AAVE-USD,DOT-USD,0.7997559411457708,0.20165320520486646,0.3287608188928599,0.4177198684621007,0.55817952834433,0.48794969840321534,0.4177198684621007,0.55817952834433
281,POL-USD,ETC-USD,0.7980014211119136,0.4957827565824214,0.0013660532085494376,,,,,
282,PAXG-USD,TRX-USD,0.7979645110873097,0.974527409597172,0.9592492139687313,0.08308214739689396,0.07067522759485075,0.07687868749587234,0.07067522759485075,0.08308214739689396
283,FLOW-USD,JUP-USD,0.7970049318536393,0.27525229090413883,0.021067743362741143,,,,,
284,XTZ-USD,APT-USD,0.797002072011828,0.0007849617654763311,1.8665378638223977e-05,,,,,
285,HNT-USD,TRUMP-USD,0.7962700761173629,0.37086421207176734,0.0213634159498655,,,,,
286,XAUt-USD,TRX-USD,0.7960849667253495,0.9727005236422187,0.9566075462909137,0.1132258284925175,0.08142681690306186,0.09732632269778968,0.08142681690306186,0.1132258284925175
287,BGB-USD,TRX-USD,0.7957501973183727,0.9959896223745187,0.9899482322697739,0.07368798778404906,0.050782144416167345,0.062235066100108205,0.050782144416167345,0.07368798778404906
288,LEO-USD,BNB-USD,0.7957417899655248,0.9807945067918086,0.6265869384620631,0.6515465398794853,0.26832151592056774,0.4599340279000265,0.26832151592056774,0.6515465398794853
289,RENDER-USD,SOL-USD,0.795624707926004,0.3523441951497079,0.8251025696484962,0.18347388661480085,0.4579058733761636,0.32068987999548226,0.18347388661480085,0.4579058733761636
290,XMR-USD,DOT-USD,0.7950551612328436,0.03997853737103761,0.33815806469182674,,,,,
291,FET-USD,KAS-USD,0.7944401816657642,0.3754578756187373,0.6709424923707794,0.060200010900259025,0.1980704569117413,0.12913523390600015,0.060200010900259025,0.1980704569117413
292,INJ-USD,FET-USD,0.7940484237125682,0.3673768912655453,0.2128897043016711,0.04780959921440362,0.019269920991519765,0.033539760102961697,0.019269920991519765,0.04780959921440362
293,GT-USD,OM-USD,0.7935517608333089,0.9990473608385012,1.0,0.10901441602218909,0.1865172468495257,0.1477658314358574,0.10901441602218909,0.1865172468495257
294,EOS-USD,MOVE-USD,0.7932437346674733,0.014041008046466557,0.04170120270630093,,,,,
295,ATOM-USD,HBAR-USD,0.7930318907701052,0.19112106943699508,0.3947652426586486,0.4449505674964504,0.534576407432937,0.48976348746469367,0.4449505674964504,0.534576407432937
296,FLOKI-USD,KAS-USD,0.7929303847367388,0.3867416468069878,0.6709424923707794,0.05697769076852388,0.21602830128558115,0.13650299602705251,0.05697769076852388,0.21602830128558115
297,CRV-USD,ATOM-USD,0.7928726106416644,1.5615731840826258e-14,0.18560075047019076,,,,,
