Date,RSI,MACD,MACD_Signal,MACD_Hist,ATR,TEMA,EMA4_Crossover_up,EMA4_Crossover_down,SKDJ_K,SKDJ_D,relative_strength_EMA_4_9,predicted,actual
2024-11-25,60.239946716345024,0.5515544816771296,-0.12730931169682713,0.6788637933739567,3.9038435879790785,227.55534783987076,True,False,96.91130407813307,90.97292342989023,1.0035767421518997,0.009253282697351671,False
2024-11-26,63.52344807088646,1.0362679046493781,0.10540613157241394,0.9308617730769642,3.8176434160534005,228.02286308287557,True,False,96.37519711869494,94.87776947131808,1.0048238161847878,0.009377870152796642,False
2024-11-27,63.18986366873458,1.393861224993941,0.3630971502567194,1.0307640747372218,3.679093184582011,228.45183848472385,True,False,94.64404840640952,95.9768498677458,1.005684284369791,0.00916588225031084,False
2024-11-29,66.6698602357715,1.8493856152167893,0.6603548432487334,1.189030771968056,3.690285029541557,229.00780704676032,True,False,97.0570456678717,96.0254303976587,1.0065550244419401,0.008995256674965322,False
2024-12-02,69.58572730752967,2.3652883785459835,1.0013415503081835,1.3639468282378,3.685693446369868,229.67355230313112,True,False,93.34443969328905,95.01517792252339,1.007855309655315,0.008781194014360406,False
2024-12-03,73.02658293352519,2.986365426697944,1.3983463255861355,1.5880191011118083,3.6978411498265973,230.49354887360704,True,False,99.44999684055242,96.61716073390437,1.0103069147752561,0.008564470303469043,False
2024-12-04,73.40774429273372,3.4676179487105117,1.8122006502110108,1.6554172984995008,3.6377710353370913,231.28384268997718,True,False,94.45561463245863,95.75001705543333,1.0097171759040968,0.008051348201998586,False
2024-12-05,73.44142641984237,3.807541262347911,2.211268772638391,1.59627248970952,3.5498832185695233,232.0250832447569,True,False,92.59989978421413,95.50183708574168,1.0090499834437021,0.007378750374166333,False
2024-12-06,72.77961168213008,4.014535031850556,2.5719220244808243,1.442613007369732,3.4782631610106067,232.70561258147373,True,False,90.80160155877614,92.61903865848295,1.0073361514409365,0.006661590023383057,False
2024-12-09,77.12041051077856,4.442527034336479,2.9460430264519553,1.4964840078845234,3.6215283659362263,233.5942184733948,True,False,97.72408044137036,93.70852726145351,1.0103830908871456,0.00624971843130407,False
