ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max,regress1on2,coint_factor
KR,ABBV,0.9282045369283559,0.6539816021745619,0.777156539692942,0.0058480578261028305,0.004595972738440945,0.005222015282271888,0.004595972738440945,0.0058480578261028305,False,0.33099758925199974
PPL,DGX,0.7271538200167069,0.2401574154513922,0.17239501877021257,0.005892769774762102,0.002963491353289033,0.004428130564025567,0.002963491353289033,0.005892769774762102,False,0.20155986076163057
LNT,GEN,0.7174708448029465,0.12530902954806022,0.14155141545524458,0.00429280654120495,0.005916510502265913,0.0051046585217354315,0.00429280654120495,0.005916510502265913,True,0.42996686754014757
WAB,COST,0.9715243707898874,0.9979578878276792,0.9885456356366489,0.005928508194404918,0.0031555636582349,0.0045420359263199095,0.0031555636582349,0.005928508194404918,False,0.198558335822022
WELL,PKG,0.9436561177560087,0.9888138570613221,0.9381276353876432,0.00592891783694101,0.002498627898178783,0.0042137728675598965,0.002498627898178783,0.00592891783694101,False,0.5637277486069429
PPL,MO,0.8350735900627727,0.2401574154513922,0.8004453287831448,0.0007897034404124154,0.005933939851835975,0.003361821646124195,0.0007897034404124154,0.005933939851835975,True,1.4548755336621029
TRV,HLT,0.963363898453785,0.9597726956388396,0.9809198552423046,0.00393724520672945,0.0059378425369894725,0.004937543871859461,0.00393724520672945,0.0059378425369894725,True,0.9012547180549879
V,BKNG,0.9615253854706372,0.9743534584890765,0.9740117614011313,0.005942125640685858,0.0003944953480801576,0.0031683104943830078,0.0003944953480801576,0.005942125640685858,False,0.0817506854462519
PARA,MTCH,0.8367224079039591,0.08590548297613015,0.8228185318935272,0.00043447232210917964,0.005950500326327593,0.003192486324218386,0.00043447232210917964,0.005950500326327593,True,3.3309916330648828
FCX,CSX,0.8942366756702977,0.29470524685723065,0.17550656853355873,0.005953886410607372,0.003179157475867771,0.004566521943237572,0.003179157475867771,0.005953886410607372,False,1.1271057195807905
VMC,KLAC,0.9438620309384251,0.8494256562987306,0.8966920205491511,0.005954288668684948,0.005233288680118543,0.005593788674401745,0.005233288680118543,0.005954288668684948,False,0.4176953469831798
PPL,AXP,0.8319390054521512,0.2401574154513922,0.995187074563112,0.0003223305214829811,0.005956567095200991,0.0031394488083419858,0.0003223305214829811,0.005956567095200991,True,6.436747315267303
STLD,AZO,0.9656801631194105,0.7901635001619705,0.9204901377655754,0.004136157312631885,0.006012340254475861,0.005074248783553873,0.004136157312631885,0.006012340254475861,True,25.015290323648916
TSCO,PRU,0.908634872757681,0.7040997104272901,0.7161209728102866,0.003602100754508061,0.006016145637209548,0.004809123195858804,0.003602100754508061,0.006016145637209548,True,2.3566834181719614
KKR,AVGO,0.949251020371553,0.9990140766431268,0.9945118085486405,0.0060736378029771255,0.003049102016018222,0.004561369909497674,0.003049102016018222,0.0060736378029771255,False,0.797188167913711
KR,HPE,0.8381013756217871,0.6539816021745619,0.7200216108201726,0.004124055352255733,0.0060810694608667785,0.005102562406561256,0.004124055352255733,0.0060810694608667785,True,0.3358874173121276
HAS,GNRC,0.7935849337128791,0.17285249599332675,0.603511781999051,0.0014130984636289523,0.00609099051266436,0.0037520444881466563,0.0014130984636289523,0.00609099051266436,True,3.0932290891795846
HAS,DOC,0.8780916882029864,0.17285249599332675,0.37737759894946304,0.006093935752064273,0.005876357250567599,0.005985146501315936,0.005876357250567599,0.006093935752064273,False,2.9201378299525507
INTC,AEP,0.6863599838429935,0.5887497961404242,0.35103172541235894,0.006112457767933794,0.0024407981150924274,0.00427662794151311,0.0024407981150924274,0.006112457767933794,False,0.4815465790607659
